case_id,e1,e2,e3,t1,t2,t3,top_uz_mae_pct,top_uz_relative_l2_pct,top_uz_mean_abs_error,top_uz_max_pct,volume_mae_pct,volume_relative_l2_pct,volume_mean_abs_error,volume_max_pct,avg_uz_fem,avg_uz_pinn,avg_displacement_relative_error_pct,peak_fem_uz,peak_pinn_uz,fem_seconds,pinn_eval_seconds,n_eval_points
random_interior_020,9.9964113,3.3176418,5.5912259,0.070239258,0.066188212,0.038169456,12.879784,61.689046,0.0157757632,63.888063,5.378711,62.273170,0.006588097401,64.615717,-0.02481165462,-0.009226923562,62.816442,-0.1224846856,-0.04423159206,1.982116,0.002203,2601
random_interior_021,1.3128918,7.5270732,6.8958584,0.028636522,0.03072297,0.099803623,7.475920,28.802433,0.01156938523,19.406827,3.410176,30.318432,0.005288204744,19.574975,-0.03324358836,-0.02155700507,35.159973,-0.1547553329,-0.1247222334,0.952634,0.002052,2601
random_interior_022,3.6051192,9.4211089,9.8526669,0.05200194,0.083070076,0.055057312,13.510450,62.501321,0.01119291738,63.104470,5.995540,63.068372,0.00496708735,63.602640,-0.01738561647,-0.006285208861,63.849193,-0.08284636913,-0.03056660661,1.315356,0.002117,2601
random_interior_023,9.0945678,3.4153389,9.828817,0.077527156,0.086620576,0.023348407,11.837659,57.607662,0.01245221332,59.456439,4.729174,56.400938,0.004974689977,60.227471,-0.020530676,-0.008559950778,58.308548,-0.1051915221,-0.04264838862,1.118469,0.002156,2601
random_interior_024,4.7114107,7.2139036,2.5978677,0.087187909,0.062850882,0.085446384,11.267533,57.563291,0.01209100718,59.641878,4.822910,58.506958,0.005175386258,59.641878,-0.01938983203,-0.007554617504,61.042985,-0.1073083795,-0.04330764664,1.374322,0.002168,2601
random_interior_025,8.7448789,3.1691539,4.523348,0.036764835,0.024588712,0.024282457,10.479771,48.809687,0.07272380242,50.638771,4.468575,49.874625,0.03128041547,51.329497,-0.1520474948,-0.07934992352,47.892553,-0.693944572,-0.3425395727,1.543225,0.002040,2601
random_interior_026,3.2706,9.6223331,5.7386206,0.030856118,0.067186825,0.095732992,8.520822,35.244835,0.007986550387,29.822424,3.831987,37.640067,0.003591714005,30.236754,-0.01919812055,-0.0110327251,42.535483,-0.09372981142,-0.06577730951,0.991118,0.002055,2601
random_interior_027,7.7442425,9.6330742,4.7653939,0.07880989,0.032518648,0.061538543,13.097290,60.700478,0.01502781585,61.849396,5.838916,63.051758,0.00669956557,61.849396,-0.02391754985,-0.00873742187,63.477873,-0.114739887,-0.04377395993,1.115622,0.002091,2601
random_interior_028,6.3781902,7.9910763,1.2097609,0.055929888,0.023719829,0.097551703,10.325121,47.886667,0.02752663422,46.755717,4.733220,50.877613,0.01261870046,46.755717,-0.05149773859,-0.02380134687,53.786088,-0.2665986568,-0.1419485436,1.596488,0.002136,2601
random_interior_029,7.3947253,4.8684382,2.2652981,0.069499981,0.092911813,0.023001142,12.353480,58.468023,0.01565230698,60.438026,5.193543,56.856210,0.006580406918,60.438026,-0.02553097322,-0.01066593285,58.229323,-0.1267036262,-0.05012645613,1.620445,0.002096,2601
random_interior_030,6.909101,2.5267048,1.9182021,0.062653246,0.091499902,0.03492034,12.725320,61.784598,0.02241192852,64.296158,5.350259,61.030834,0.00942291586,64.296158,-0.03470943723,-0.01314641779,62.128823,-0.1761207528,-0.06288187525,1.524461,0.002042,2601
random_interior_031,8.4026115,3.8102867,3.6214116,0.060788897,0.053912454,0.070823209,12.637919,60.718462,0.01602794196,63.059236,5.482945,62.875539,0.00695370239,63.059236,-0.02545493805,-0.009338689442,63.323560,-0.1268242169,-0.04684983409,0.901136,0.002084,2601
random_interior_032,7.7028133,4.657839,5.403795,0.048984844,0.048119961,0.067957919,12.813797,59.958716,0.01783242956,61.884999,5.515611,61.748769,0.007675846727,62.485113,-0.02915228587,-0.01118486179,61.639380,-0.1391658556,-0.05304306703,0.940491,0.002169,2601
random_interior_033,4.7368867,1.7121367,8.6510512,0.022523042,0.024797701,0.086417798,11.034174,48.725695,0.02695080086,46.798096,4.879790,49.691414,0.01199205641,47.225169,-0.05281206293,-0.02588113741,50.994248,-0.2442484576,-0.1299448299,1.272933,0.002202,2601
random_interior_034,8.3411291,5.0257461,9.855794,0.047350186,0.040919765,0.091791826,11.552345,53.145058,0.009585830586,53.651444,5.021158,55.014113,0.004166424156,54.122729,-0.01724137675,-0.007544399092,56.244068,-0.08297735537,-0.03845880581,1.344373,0.002082,2601
random_interior_035,5.8421233,2.8365495,7.9419811,0.091236937,0.040531711,0.054212357,11.725023,55.363724,0.01380462614,56.111930,4.817130,55.938188,0.005671517817,56.655525,-0.02367966245,-0.009966144311,57.920743,-0.1177364527,-0.05167225636,1.281986,0.002105,2601
random_interior_036,7.0940611,2.9032055,2.4575772,0.067011752,0.082944673,0.087950649,11.363040,60.089471,0.01396395163,62.869260,4.501842,60.343813,0.005532278352,62.869260,-0.02162729113,-0.008098774841,62.559036,-0.1228892214,-0.04562967772,0.961327,0.002048,2601
random_interior_037,6.182541,2.9520962,9.9281043,0.0523372,0.086485362,0.045995866,12.931432,62.534502,0.01605993903,64.154370,5.097320,62.065527,0.006333889883,64.817426,-0.02492500984,-0.009159071413,63.254401,-0.124193042,-0.04451777814,1.275373,0.002142,2601
random_interior_038,9.8995924,9.1148523,5.1276024,0.084442753,0.098263827,0.056087793,10.330867,51.924443,0.005395558598,53.643386,4.299478,51.049262,0.002245512088,53.643386,-0.009464338621,-0.004332990787,54.228250,-0.05222754841,-0.02421092289,1.146460,0.002175,2601
random_interior_039,8.1204133,2.9919776,7.9097061,0.046653323,0.037729562,0.028431892,11.678157,55.295675,0.03543089462,58.304894,4.887599,55.999440,0.01492484471,59.091036,-0.06531613801,-0.03001106774,54.073395,-0.3033945656,-0.1265006862,1.402047,0.002114,2601
random_interior_040,5.8181015,2.2237916,8.4299865,0.079309366,0.072342867,0.0630449,13.128652,66.505467,0.01437189199,68.622777,5.068962,66.409774,0.005548976551,69.217259,-0.02083621673,-0.006745263615,67.629631,-0.1094696731,-0.03434854386,1.306983,0.002133,2601
random_interior_041,2.176194,3.5542583,9.7462001,0.067042439,0.066476311,0.086653766,13.428782,63.312661,0.01320278832,63.395203,6.005100,64.233045,0.005904039346,63.981635,-0.02012567595,-0.006943987265,65.498055,-0.0983170916,-0.03598877194,1.416798,0.002796,2601
random_interior_042,4.5836332,3.2638138,3.6972912,0.076969049,0.054731432,0.055715931,13.199176,63.011393,0.02128377156,65.196542,5.616828,64.233815,0.009057178461,65.359095,-0.03286118782,-0.01161083825,64.674534,-0.1612507585,-0.05612083967,1.036631,0.002111,2601
random_interior_043,9.3113548,7.3089117,1.5482648,0.090566983,0.02916384,0.07920464,10.870230,56.151314,0.01493338336,58.114861,4.825884,58.048540,0.006629737445,58.114861,-0.0242565822,-0.009608790371,60.396338,-0.1373787281,-0.05754127069,1.297487,0.002494,2601
random_interior_044,1.9191702,3.3785021,1.8383194,0.07982338,0.065821795,0.049467193,13.919731,65.470963,0.03619244547,66.630541,6.075036,66.106912,0.01579559472,66.630541,-0.05348116652,-0.01765166502,66.998890,-0.2600082292,-0.08676334048,1.095111,0.002045,2601
random_interior_045,8.6234643,8.5839074,4.6388176,0.049566437,0.078759454,0.083350234,11.392369,55.021105,0.008627656273,56.419351,4.885517,56.266971,0.003699894485,56.419351,-0.01458307269,-0.006032862065,58.637329,-0.07573189066,-0.03300444976,1.095762,0.002075,2601
random_interior_046,1.2006573,9.3478681,7.1961238,0.063218871,0.025823345,0.05094568,16.520397,76.399987,0.0670493006,77.074622,7.173093,77.222417,0.02930917048,77.677881,-0.08771803907,-0.0204442015,76.693533,-0.4058576827,-0.09304440977,1.391531,0.002094,2601
random_interior_047,9.802795,6.7000942,4.8094411,0.09902307,0.057686805,0.077114875,9.719621,47.674506,0.006216608363,47.561523,4.094982,49.112363,0.002619124396,47.561523,-0.01157460482,-0.005425467288,53.133445,-0.0639593697,-0.03353931926,0.991600,0.002054,2601
random_interior_048,6.413709,3.0344516,3.3883627,0.020749218,0.053560236,0.07279053,12.474693,55.740093,0.03406772135,54.506096,5.258374,57.115335,0.01436858254,55.922374,-0.05822966521,-0.02392022503,58.924415,-0.2730946766,-0.1242414289,0.892876,0.002187,2601
random_interior_049,8.6995427,7.9238839,9.061209,0.090956611,0.078571321,0.02369826,10.905214,49.075742,0.007544318809,47.381028,4.571688,48.175251,0.003162732049,47.991844,-0.01408030669,-0.00682347683,51.545511,-0.06918084153,-0.03640224774,1.393094,0.002273,2601
