case_id,E,thickness,top_uz_mae_pct,top_uz_relative_l2_pct,top_uz_mean_abs_error,top_uz_max_pct,volume_mae_pct,volume_relative_l2_pct,volume_mean_abs_error,volume_max_pct,avg_uz_fem,avg_uz_pinn,avg_displacement_relative_error_pct,peak_fem_uz,peak_pinn_uz,fem_seconds,pinn_eval_seconds,n_eval_points
one_layer_random_026,8.7340471,0.12508264,2.918870,13.603465,0.0051229706,12.036587,1.636332,13.948112,0.002886626697,11.975436,-0.03815662794,-0.0429190626,12.534732,-0.1755121145,-0.1866685219,0.927128,0.001831,2601
one_layer_random_027,3.5621546,0.087927208,1.313842,5.944668,0.01359470871,6.551654,0.997653,7.867679,0.01040900087,6.497532,-0.2263924977,-0.2369350497,4.876004,-1.034729709,-1.047700358,1.030838,0.002283,2601
one_layer_random_028,3.2884498,0.10774964,1.640282,7.686057,0.01102465269,8.701605,1.132492,9.196262,0.007667319897,8.638483,-0.146857184,-0.1541142183,4.987447,-0.6721194705,-0.6872796746,1.169641,0.001926,2601
one_layer_random_029,1.8726671,0.09224191,1.011605,4.598624,0.0176383083,5.790247,0.914526,7.263126,0.01607867225,5.742338,-0.3815085853,-0.3890317754,2.260606,-1.743595771,-1.733227469,1.064497,0.001878,2601
one_layer_random_030,9.9442763,0.077470756,2.839647,11.760738,0.01450135344,8.945279,1.486692,12.486027,0.007651467851,8.875937,-0.1116421109,-0.1258949676,12.937494,-0.5106744761,-0.5387417969,1.132431,0.001798,2601
one_layer_random_031,9.710551,0.11851606,2.833652,13.308245,0.005099019989,11.848337,1.585133,13.669639,0.002870073107,11.775253,-0.03921345699,-0.04391182158,12.076574,-0.1799451737,-0.1925294003,1.229196,0.002754,2601
one_layer_random_032,7.330316,0.1024879,2.088987,9.833173,0.00713748552,9.567646,1.270836,10.654581,0.004375957978,9.493596,-0.07471288315,-0.08069759065,8.086262,-0.3416720407,-0.35893016,0.885101,0.001807,2601
one_layer_random_033,2.2517327,0.066621162,2.617732,10.312679,0.08624147869,8.093323,1.448523,11.492778,0.04804277587,8.039243,-0.7190151876,-0.8045142878,12.409080,-3.294511103,-3.389810923,1.207783,0.001876,2601
one_layer_random_034,5.8869823,0.14840677,3.126178,13.961224,0.005451241951,11.059756,1.866538,14.703345,0.003260190903,11.041322,-0.0374011416,-0.04252526708,13.808042,-0.1743740006,-0.1785533733,0.849359,0.001790,2601
one_layer_random_035,7.9859963,0.060806974,5.409887,21.691822,0.06299744024,16.002931,2.255512,21.756021,0.02642443086,15.906470,-0.253839216,-0.3166034058,24.833889,-1.164487111,-1.309479757,1.142539,0.001877,2601
one_layer_random_036,5.1184473,0.051076667,7.185096,31.612705,0.1987957288,25.379823,2.708606,31.364015,0.07529929336,25.259110,-0.6016662362,-0.7996314777,32.931877,-2.766778865,-3.431309567,1.194794,0.002375,2601
one_layer_random_037,7.0492138,0.064720785,4.249261,16.887493,0.04805481431,12.589826,1.927366,17.246241,0.02193862338,12.508292,-0.2467224148,-0.2945492842,19.589326,-1.13089824,-1.225858209,1.408515,0.001850,2601
one_layer_random_038,9.975856,0.087951584,2.323809,10.306944,0.008579959294,8.503707,1.323995,11.069667,0.00492917051,8.433455,-0.08078303935,-0.08885391088,10.050773,-0.369219587,-0.389335495,1.205947,0.001829,2601
one_layer_random_039,8.0447173,0.061357203,5.271247,21.096062,0.0596003319,15.590139,2.217041,21.189628,0.02522106774,15.495139,-0.2464973307,-0.3058734688,24.203773,-1.130668472,-1.265284501,1.218690,0.002322,2601
one_layer_random_040,4.8791174,0.11244882,2.014160,9.542831,0.00820770747,9.954067,1.269281,10.540196,0.00520816391,9.885572,-0.08895130577,-0.09542211099,7.323078,-0.4075003189,-0.4233351566,1.624410,0.001990,2601
one_layer_random_041,5.6125649,0.051550824,7.254656,31.626266,0.1790933339,25.118642,2.739693,31.379021,0.0679615772,24.997534,-0.5369070261,-0.7153052572,33.260542,-2.468667419,-3.054443908,1.097737,0.001937,2601
one_layer_random_042,2.4382403,0.063957496,3.241206,12.793032,0.1091364354,9.781245,1.631249,13.584851,0.0552800675,9.718717,-0.7344811679,-0.8429791835,15.159317,-3.367155385,-3.53367229,1.041195,0.002150,2601
one_layer_random_043,6.9013241,0.092534736,1.870681,8.587392,0.008780009174,8.224525,1.178852,9.645619,0.005579061527,8.156506,-0.1026957755,-0.1102727005,7.440476,-0.4693483486,-0.4884185583,1.358529,0.001894,2601
one_layer_random_044,7.7447274,0.10671163,2.244161,10.619230,0.006560756381,10.198074,1.336954,11.317558,0.003937364302,10.123461,-0.06388905606,-0.06949613117,8.864725,-0.2923478636,-0.3086056842,0.843516,0.001838,2601
one_layer_random_045,3.9475596,0.072077133,2.289034,9.190223,0.03532215094,7.310882,1.340155,10.514346,0.02083152526,7.257694,-0.3370968175,-0.3718109064,10.789620,-1.543102695,-1.583636287,1.297095,0.001905,2601
one_layer_random_046,3.1224864,0.12186866,1.935678,9.196497,0.01012062413,9.864285,1.288945,10.508701,0.006777535508,9.808499,-0.1138084479,-0.1218045303,7.031288,-0.5228465027,-0.5351702717,1.015296,0.002482,2601
one_layer_random_047,5.6030007,0.11628886,2.220708,10.548491,0.007254904892,10.577547,1.355965,11.349217,0.004458655846,10.509201,-0.07124055435,-0.07733131871,8.594088,-0.3266932658,-0.3414447642,1.228157,0.001910,2601
one_layer_random_048,1.6402559,0.067122924,2.260432,8.904364,0.1003375649,7.176991,1.340198,10.378536,0.05989329416,7.128615,-0.968858637,-1.068144098,10.866536,-4.438866335,-4.51006068,1.414805,0.001877,2601
one_layer_random_049,2.4794423,0.083346194,1.103160,4.917547,0.01877896753,5.599917,0.946267,7.377009,0.01623995978,5.736942,-0.3723598125,-0.3872876644,4.516574,-1.702288093,-1.700727231,1.322481,0.001874,2601
one_layer_random_050,8.1609641,0.13397068,3.113056,14.253949,0.004963681007,12.098808,1.744009,14.587378,0.002791000754,12.054472,-0.03451919432,-0.03920573529,13.602544,-0.1594472117,-0.1682140333,0.821124,0.001932,2601
one_layer_random_051,6.56331,0.11467988,2.311194,10.972756,0.006670285678,10.739986,1.382491,11.663437,0.004016689328,10.668563,-0.06296344242,-0.06867175673,9.128693,-0.2886077646,-0.303453307,1.223956,0.001841,2601
one_layer_random_052,3.1261501,0.095712699,1.334721,6.127501,0.01269953519,7.131991,1.006512,8.026165,0.009655761409,7.073600,-0.2081696126,-0.2160202871,3.863300,-0.9514748704,-0.9637984899,1.142815,0.002563,2601
one_layer_random_053,4.6547968,0.096721613,1.602387,7.437865,0.009972289474,7.990982,1.092967,8.836904,0.006857821173,7.925899,-0.1361527184,-0.143545732,5.493020,-0.6223397518,-0.6396966891,0.813003,0.001811,2601
one_layer_random_054,9.6285509,0.14654925,3.636705,16.161565,0.003989966723,12.744778,2.000353,16.415306,0.002199009257,12.719591,-0.02356467169,-0.0273938811,16.303513,-0.1097137991,-0.1149804568,1.520289,0.001823,2601
one_layer_random_055,4.1653982,0.054422213,6.390114,26.847554,0.1867913617,20.884176,2.504532,26.704083,0.0735942694,20.775343,-0.6362240017,-0.8223024202,29.316730,-2.923130383,-3.462542401,1.196694,0.002075,2601
one_layer_random_056,1.3643693,0.083210224,0.798783,3.564742,0.0248130261,4.499523,0.866106,6.869026,0.02712423497,5.855937,-0.6794793196,-0.692977606,2.941330,-3.106353155,-3.046590534,1.169951,0.001811,2601
one_layer_random_057,2.0736725,0.083680162,0.989342,4.436361,0.01993402537,5.284260,0.912933,7.156378,0.01854522839,5.755235,-0.440746324,-0.4552722125,3.889058,-2.014877356,-2.001679147,1.480178,0.001866,2601
one_layer_random_058,2.0763109,0.050636612,6.317337,28.208411,0.439762577,23.277038,2.423773,28.009578,0.1695196951,23.167739,-1.513609033,-1.950832696,28.919171,-6.961202218,-8.452825301,1.122108,0.002022,2601
one_layer_random_059,4.5917306,0.062158959,4.325448,17.237770,0.08298756602,12.728473,1.946276,17.577753,0.03757354668,12.649709,-0.4183451151,-0.500962395,19.968012,-1.918588817,-2.087407854,1.389081,0.001868,2601
one_layer_random_060,9.9964113,0.075751576,3.009546,12.341544,0.01618024783,9.422574,1.542139,13.024857,0.008354622266,9.350835,-0.1175099062,-0.133474915,13.771150,-0.5376308794,-0.5683963509,1.417693,0.002060,2601
one_layer_random_061,5.5912259,0.11279907,2.126685,10.088650,0.007504638037,10.249312,1.309843,10.951473,0.004654034983,10.179132,-0.07702195418,-0.08315463755,8.018231,-0.3528796492,-0.3685217022,1.607450,0.001935,2601
one_layer_random_062,6.1961739,0.07271182,2.703800,10.909256,0.02600154229,8.178769,1.460422,11.873262,0.0141482065,8.118757,-0.2101005016,-0.2357464544,12.551139,-0.9616667597,-1.002064124,1.010080,0.001853,2601
one_layer_random_063,1.3128918,0.12252304,1.448679,6.899844,0.0177818156,8.277253,1.150390,9.263433,0.01419919437,8.231356,-0.2671158937,-0.278159192,4.141942,-1.227449937,-1.22289532,1.519477,0.001823,2601
one_layer_random_064,6.8958584,0.060795652,5.202912,20.863982,0.07019732927,15.372698,2.195768,20.969500,0.02980476862,15.280057,-0.2941013697,-0.364028689,23.904067,-1.3491931,-1.508891161,1.024369,0.002181,2601
one_layer_random_065,2.2063342,0.14975453,2.329728,10.579436,0.01061980667,8.960047,1.656011,12.589625,0.007559568919,9.378947,-0.09767128057,-0.1072208483,10.104865,-0.4558388417,-0.4506851824,0.896037,0.001861,2601
one_layer_random_066,3.6051192,0.14356788,2.579435,11.735892,0.007922897013,10.212763,1.665029,12.957502,0.005126752579,10.187841,-0.06611040499,-0.07337570206,11.117051,-0.3071562837,-0.3111227066,1.513673,0.001835,2601
one_layer_random_067,9.8526669,0.090002425,2.276109,10.233009,0.008026719855,8.693020,1.311865,10.989307,0.004664945021,8.621014,-0.07716156232,-0.0846285741,9.730043,-0.3526509831,-0.3720753817,1.078180,0.001994,2601
one_layer_random_068,8.0953836,0.093821641,2.042765,9.395858,0.007893271427,8.665819,1.238898,10.278899,0.004826919093,8.594363,-0.08454465853,-0.09150862632,8.292482,-0.3864013603,-0.405162967,0.874954,0.001810,2601
one_layer_random_069,9.0945678,0.076837098,2.765584,11.414657,0.01576640822,8.633853,1.465256,12.201364,0.008418167526,8.567352,-0.1246224793,-0.1401110845,12.630074,-0.5700932684,-0.5994335648,1.072328,0.001828,2601
one_layer_random_070,9.828817,0.12190894,2.956862,13.815000,0.004907452359,12.112093,1.640229,14.127365,0.002737725185,12.043675,-0.03612593136,-0.04069888318,12.741589,-0.1659682859,-0.1776242749,1.100715,0.001851,2601
one_layer_random_071,8.4948148,0.054185509,7.334171,30.726160,0.1062288997,23.672567,2.803231,30.506354,0.04081369485,23.549954,-0.3152298475,-0.421127251,33.640538,-1.448410493,-1.759479817,0.921157,0.001900,2601
one_layer_random_072,4.7114107,0.11904337,2.157522,10.246268,0.007915514865,10.462180,1.345932,11.166661,0.004968226331,10.398430,-0.07993654816,-0.08651244131,8.250817,-0.3668798537,-0.3810183725,1.259078,0.002574,2601
one_layer_random_073,2.5978677,0.13398489,2.101596,9.841836,0.01052402245,9.857614,1.435180,11.335777,0.007213278123,9.821505,-0.1084109136,-0.1175009783,8.440826,-0.5007634141,-0.506702364,1.427871,0.001866,2601
one_layer_random_074,5.8207242,0.13180798,2.701289,12.514344,0.006276069758,11.393953,1.597008,13.132592,0.003724900205,11.349684,-0.05035574202,-0.05611091657,11.443358,-0.2323361347,-0.2421419182,1.326932,0.002024,2601
one_layer_random_075,8.7448789,0.07410171,2.990640,12.160667,0.01942916957,9.217259,1.540687,12.900204,0.01008463948,9.148421,-0.141965221,-0.1611569551,13.752365,-0.6496660454,-0.6846198476,1.280463,0.001936,2601
one_layer_random_076,4.523348,0.070956044,2.578643,10.311229,0.03612076179,7.934735,1.429783,11.426339,0.02017238863,7.877910,-0.3059478151,-0.3416094423,12.092304,-1.400766355,-1.449196382,1.079351,0.001905,2601
one_layer_random_077,1.5162301,0.055353071,5.165411,21.455188,0.3982282709,16.802610,2.139120,21.492638,0.165800427,16.712963,-1.67838264,-2.074857562,23.742185,-7.709517924,-8.751756577,0.753179,0.001727,2601
one_layer_random_078,3.2706,0.1458037,2.548620,11.565688,0.008328364986,9.936073,1.678656,12.952611,0.005497025003,9.915246,-0.07022437629,-0.07784829395,11.031123,-0.326779338,-0.3289816179,1.120402,0.002162,2601
one_layer_random_079,5.7386206,0.063570148,4.244580,16.876879,0.06164522866,12.518173,1.925449,17.242482,0.02814252594,12.438690,-0.3167724964,-0.3781311916,19.589270,-1.45232826,-1.574745225,1.022682,0.003292,2601
one_layer_random_080,6.3085178,0.14466624,3.114690,13.995664,0.005372303413,11.387412,1.828974,14.605557,0.003161854855,11.361516,-0.03709604736,-0.0421593664,13.715107,-0.17248277,-0.1780141521,0.925207,0.002254,2601
one_layer_random_081,7.7442425,0.14592305,3.364135,15.020453,0.004634085031,11.817143,1.912730,15.446638,0.002640263215,11.792597,-0.02959966844,-0.03400527841,14.941068,-0.137749687,-0.1431104082,1.008889,0.002034,2601
one_layer_random_082,4.7653939,0.12351236,2.289782,10.819361,0.00759397895,10.760096,1.412463,11.674627,0.004709683316,10.702296,-0.072145394,-0.07868620607,9.079357,-0.3316464353,-0.3443766844,1.078896,0.001917,2601
one_layer_random_083,2.4083479,0.10192318,1.337347,6.171917,0.01410167408,7.420057,1.023575,8.200003,0.01087785764,7.362241,-0.2305899424,-0.2378284431,3.203916,-1.054451005,-1.063629997,0.940315,0.001912,2601
one_layer_random_084,6.3781902,0.12767863,2.668603,12.455428,0.006104645361,11.497142,1.560712,13.010995,0.003586590964,11.444777,-0.04967743303,-0.05523619512,11.208341,-0.2287580852,-0.2398377732,1.155802,0.001910,2601
one_layer_random_085,1.2097609,0.094912361,0.930851,4.189458,0.02337687988,5.295382,0.920423,7.259329,0.02330645644,5.788996,-0.5494647567,-0.5523812914,1.055165,-2.511344235,-2.468223324,1.179571,0.001892,2601
one_layer_random_086,1.4184808,0.14693963,1.983961,9.112005,0.01468578337,8.305702,1.528839,11.647022,0.01133853627,9.211725,-0.1589426737,-0.1716395273,8.348912,-0.7402253224,-0.7251633727,1.589096,0.002115,2601
one_layer_random_087,7.3947253,0.092982647,1.941962,8.921041,0.008403259605,8.402239,1.203537,9.902994,0.00525133945,8.332811,-0.09468075109,-0.1020098592,7.799204,-0.432720025,-0.451727196,0.911184,0.002009,2601
one_layer_random_088,2.2652981,0.11187498,1.528619,7.167006,0.01358734477,8.451477,1.114162,9.010637,0.009972543995,8.392868,-0.1940519261,-0.2021373395,4.191944,-0.8888640163,-0.899487267,0.997647,0.002115,2601
one_layer_random_089,9.202579,0.053751428,7.543219,31.714631,0.1028156696,24.554551,2.868177,31.480989,0.0392950937,24.428804,-0.2966128252,-0.3991207995,34.603853,-1.363021121,-1.668438388,1.130522,0.002139,2601
one_layer_random_090,6.909101,0.066963386,3.752535,14.912053,0.03977995321,11.170005,1.782420,15.435945,0.01902298346,11.094921,-0.231374126,-0.2709207791,17.345369,-1.060082078,-1.132976489,1.265184,0.001858,2601
one_layer_random_091,1.9182021,0.10331656,1.261684,5.824981,0.01614473463,7.171021,1.010913,8.085282,0.01303565163,7.116107,-0.2797839092,-0.2867365189,2.552518,-1.279618417,-1.282712528,1.484003,0.001855,2601
one_layer_random_092,9.0437389,0.068650425,3.827219,15.265921,0.02912792296,11.541873,1.801776,15.736231,0.0138082948,11.462074,-0.1661636741,-0.1951179508,17.631606,-0.7610727068,-0.8160313031,1.061833,0.001838,2601
one_layer_random_093,8.4026115,0.081225408,2.341357,9.945277,0.01255402501,7.831346,1.326275,10.871603,0.007168680767,7.768662,-0.1172654366,-0.1293464369,10.465489,-0.5361857941,-0.56038508,1.202067,0.001970,2601
one_layer_random_094,3.6214116,0.10098612,1.535126,7.135428,0.01101723564,8.059417,1.080262,8.710071,0.007814301879,7.995970,-0.1569586641,-0.1641726197,4.654674,-0.7176761137,-0.733323593,1.084498,0.001863,2601
one_layer_random_095,4.8151511,0.11352901,2.032111,9.634517,0.00819519182,10.035531,1.279307,10.624407,0.005194435495,9.967552,-0.08800787402,-0.09451005359,7.432587,-0.4032847267,-0.418877022,0.880983,0.001865,2601
one_layer_random_096,7.7028133,0.090642656,1.983660,8.993648,0.008788795826,8.225525,1.214618,9.968732,0.005426435116,8.157383,-0.0969439767,-0.1047961914,8.164593,-0.4430594858,-0.4626117782,1.422443,0.001957,2601
one_layer_random_097,5.403795,0.086231055,1.670950,7.425626,0.01197360798,7.194237,1.113032,8.837416,0.008041821224,7.135089,-0.1567714709,-0.1673405034,6.908773,-0.7165749345,-0.7360477022,1.210021,0.001819,2601
one_layer_random_098,4.1634957,0.1099474,1.838356,8.683715,0.009281630789,9.390965,1.202927,9.890411,0.006116848739,9.324305,-0.1102706412,-0.1171103029,6.250344,-0.5048876966,-0.5210312767,1.435830,0.001867,2601
one_layer_random_099,4.7368867,0.05791263,5.551119,22.601634,0.1227833593,17.094987,2.283251,22.618933,0.05079036966,16.998087,-0.4818297584,-0.6041377853,25.497078,-2.211866791,-2.517980757,1.496618,0.001808,2601
