L-BFGS Step 15: Total Loss: 1.133928e+00 | PDE: 6.443630e-03 | BC_sides: 3.961066e-06 | Free_top: 6.677664e-03 | Free_bot: 1.203647e-02 | Load: 5.934365e-03 | Energy: -5.276748e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.509951e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.691543e-02 | Time: 0.5402s
L-BFGS Step 16: Total Loss: 1.133335e+00 | PDE: 6.537065e-03 | BC_sides: 3.957885e-06 | Free_top: 6.696919e-03 | Free_bot: 1.204076e-02 | Load: 5.931043e-03 | Energy: -5.274545e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.508780e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.690794e-02 | Time: 0.8160s
L-BFGS Step 17: Total Loss: 1.133052e+00 | PDE: 6.562664e-03 | BC_sides: 3.952997e-06 | Free_top: 6.703647e-03 | Free_bot: 1.203106e-02 | Load: 5.929855e-03 | Energy: -5.273565e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.508569e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.690448e-02 | Time: 0.5468s
L-BFGS Step 18: Total Loss: 1.132600e+00 | PDE: 6.574152e-03 | BC_sides: 3.948413e-06 | Free_top: 6.700368e-03 | Free_bot: 1.203018e-02 | Load: 5.929233e-03 | Energy: -5.273223e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.507603e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.689970e-02 | Time: 0.5503s
L-BFGS Step 19: Total Loss: 1.132326e+00 | PDE: 6.616115e-03 | BC_sides: 3.941228e-06 | Free_top: 6.695109e-03 | Free_bot: 1.205203e-02 | Load: 5.929830e-03 | Energy: -5.272460e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.505308e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.689191e-02 | Time: 0.5529s
L-BFGS Step 20: Total Loss: 1.132082e+00 | PDE: 6.643587e-03 | BC_sides: 3.937016e-06 | Free_top: 6.694980e-03 | Free_bot: 1.205424e-02 | Load: 5.927145e-03 | Energy: -5.271845e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.502801e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.689027e-02 | Time: 0.5479s
L-BFGS Step 21: Total Loss: 1.131797e+00 | PDE: 6.707127e-03 | BC_sides: 3.931144e-06 | Free_top: 6.699850e-03 | Free_bot: 1.206148e-02 | Load: 5.923609e-03 | Energy: -5.270646e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.499038e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.689067e-02 | Time: 0.5444s
L-BFGS Step 22: Total Loss: 1.131511e+00 | PDE: 6.748757e-03 | BC_sides: 3.927147e-06 | Free_top: 6.704679e-03 | Free_bot: 1.206353e-02 | Load: 5.921906e-03 | Energy: -5.269931e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.497137e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.689217e-02 | Time: 0.5508s
L-BFGS Step 23: Total Loss: 1.131367e+00 | PDE: 6.794875e-03 | BC_sides: 3.919671e-06 | Free_top: 6.710756e-03 | Free_bot: 1.204678e-02 | Load: 5.922928e-03 | Energy: -5.269493e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.494462e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.689110e-02 | Time: 0.5735s
L-BFGS Step 24: Total Loss: 1.131087e+00 | PDE: 6.888716e-03 | BC_sides: 3.905915e-06 | Free_top: 6.727595e-03 | Free_bot: 1.199507e-02 | Load: 5.925315e-03 | Energy: -5.269641e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.489795e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.686951e-02 | Time: 0.6196s
L-BFGS Step 25: Total Loss: 1.130645e+00 | PDE: 6.927858e-03 | BC_sides: 3.896066e-06 | Free_top: 6.731507e-03 | Free_bot: 1.197494e-02 | Load: 5.927306e-03 | Energy: -5.270781e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.488542e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.684416e-02 | Time: 0.8485s
L-BFGS Step 26: Total Loss: 1.130431e+00 | PDE: 6.968350e-03 | BC_sides: 3.889407e-06 | Free_top: 6.743626e-03 | Free_bot: 1.193760e-02 | Load: 5.928074e-03 | Energy: -5.271798e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.486612e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.681729e-02 | Time: 0.6321s
L-BFGS Step 27: Total Loss: 1.130157e+00 | PDE: 6.997272e-03 | BC_sides: 3.884483e-06 | Free_top: 6.756576e-03 | Free_bot: 1.191481e-02 | Load: 5.925206e-03 | Energy: -5.273198e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.485834e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.678551e-02 | Time: 0.5616s
L-BFGS Step 28: Total Loss: 1.129911e+00 | PDE: 7.027922e-03 | BC_sides: 3.877537e-06 | Free_top: 6.772711e-03 | Free_bot: 1.190528e-02 | Load: 5.918837e-03 | Energy: -5.274721e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.485806e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.675702e-02 | Time: 0.6093s
L-BFGS Step 29: Total Loss: 1.129617e+00 | PDE: 7.128124e-03 | BC_sides: 3.866464e-06 | Free_top: 6.815166e-03 | Free_bot: 1.187850e-02 | Load: 5.907973e-03 | Energy: -5.275897e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.484337e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.673010e-02 | Time: 0.5715s
L-BFGS Step 30: Total Loss: 1.129282e+00 | PDE: 7.135343e-03 | BC_sides: 3.855421e-06 | Free_top: 6.830107e-03 | Free_bot: 1.188379e-02 | Load: 5.902881e-03 | Energy: -5.276840e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.486023e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.672975e-02 | Time: 0.5733s
L-BFGS Step 31: Total Loss: 1.129018e+00 | PDE: 7.169802e-03 | BC_sides: 3.849626e-06 | Free_top: 6.846110e-03 | Free_bot: 1.187237e-02 | Load: 5.900687e-03 | Energy: -5.276228e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.485222e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.674346e-02 | Time: 0.5848s
