case_id,E,thickness,top_uz_mae_pct,top_uz_relative_l2_pct,top_uz_mean_abs_error,top_uz_max_pct,volume_mae_pct,volume_relative_l2_pct,volume_mean_abs_error,volume_max_pct,avg_uz_fem,avg_uz_pinn,avg_displacement_relative_error_pct,peak_fem_uz,peak_pinn_uz,fem_seconds,pinn_eval_seconds,n_eval_points
one_layer_random_054,9.6285509,0.14654925,21.855074,100.987071,0.02397803207,100.650866,9.624861,103.849910,0.01058071136,101.180101,-0.02356467169,0.0009835788821,105.063633,-0.1097137991,-0.001717410308,2.359562,0.005609,2601
one_layer_random_055,4.1653982,0.054422213,21.065156,97.535907,0.6157619659,98.216647,7.916281,97.686517,0.2326154352,98.285072,-0.6362240017,-0.01976087515,96.963942,-2.923130383,-0.05212972833,1.951334,0.003858,2601
one_layer_random_056,1.3643693,0.083210224,20.321183,94.471520,0.6312477157,96.007637,8.002542,94.936796,0.2506191844,96.240240,-0.6794793196,-0.04564886106,93.317495,-3.106353155,-0.1245024591,1.660248,0.003049,2601
one_layer_random_057,2.0736725,0.083680162,20.401732,94.752542,0.411069885,96.211808,8.040830,95.226838,0.1633406665,96.448868,-0.440746324,-0.02793873334,93.701599,-2.014877356,-0.07683373274,2.041706,0.002885,2601
one_layer_random_058,2.0763109,0.050636612,21.081242,97.669378,1.467507854,98.312305,7.853703,97.784839,0.5492913645,98.365373,-1.513609033,-0.04478327633,97.092404,-6.961202218,-0.1174838843,1.538147,0.003391,2601
one_layer_random_059,4.5917306,0.062158959,20.953526,96.996917,0.40201201,97.828504,7.998037,97.215355,0.1544048959,97.930352,-0.4183451151,-0.015691301,96.342777,-1.918588817,-0.04166208628,1.964906,0.002901,2601
one_layer_random_060,9.9964113,0.075751576,21.369335,98.267765,0.1148881451,98.755852,8.349341,98.652522,0.04523301565,98.933302,-0.1175099062,-0.002254450722,98.234167,-0.5376308794,-0.006992334855,2.006274,0.003213,2601
one_layer_random_061,5.5912259,0.11279907,20.676354,95.742542,0.07296264475,96.947226,8.505419,96.941304,0.03022082125,97.493124,-0.07702195418,-0.003154737332,95.948103,-0.3528796492,-0.0121556235,2.276685,0.002829,2601
one_layer_random_062,6.1961739,0.07271182,20.965906,96.876805,0.2016221471,97.746502,8.145708,97.208499,0.07891360038,97.905533,-0.2101005016,-0.007939033626,96.330129,-0.9616667597,-0.02183805377,1.355682,0.003410,2601
one_layer_random_063,1.3128918,0.12252304,18.720887,88.878260,0.22978951,92.040513,7.991533,90.714496,0.09863903022,92.722909,-0.2671158937,-0.03315368275,87.654152,-1.227449937,-0.1023013255,2.031517,0.004242,2601
one_layer_random_064,6.8958584,0.060795652,21.087358,97.494777,0.2845091779,98.189556,8.031253,97.707866,0.1090140681,98.287061,-0.2941013697,-0.009138592395,96.992512,-1.3491931,-0.02442638508,1.508769,0.002689,2601
one_layer_random_065,2.2063342,0.14975453,16.630288,82.035943,0.07580731303,87.279283,7.605045,85.392598,0.03471647074,87.915186,-0.09767128057,-0.01922795311,80.406276,-0.4558388417,-0.06133475669,1.133786,0.002718,2601
one_layer_random_066,3.6051192,0.14356788,18.180271,87.476459,0.05584184541,91.124269,8.016998,90.264901,0.024684952,91.779891,-0.06611040499,-0.008610755933,86.985062,-0.3071562837,-0.02959654894,1.963372,0.002741,2601
one_layer_random_067,9.8526669,0.090002425,21.588239,98.923295,0.07613113842,99.228962,8.603756,99.519953,0.03059465349,99.501217,-0.07716156232,-0.0006116070782,99.374561,-0.3526509831,-0.003539346206,1.432969,0.005194,2601
one_layer_random_068,8.0953836,0.093821641,21.324668,97.972012,0.08239880663,98.542823,8.535408,98.636387,0.03325514936,98.855090,-0.08454465853,-0.001619375836,98.206939,-0.3864013603,-0.006422518143,1.362583,0.002952,2601
one_layer_random_069,9.0945678,0.076837098,21.280189,97.938792,0.1213169254,98.517811,8.325654,98.334521,0.0478324133,98.702408,-0.1246224793,-0.002901157172,97.814636,-0.5700932684,-0.008746422419,1.410617,0.002882,2601
one_layer_random_070,9.828817,0.12190894,22.152054,101.197907,0.03676538372,100.834982,9.259984,102.675119,0.01545594222,101.369191,-0.03612593136,0.001141779257,103.519098,-0.1659682859,-0.001031899515,1.446272,0.002390,2601
one_layer_random_071,8.4948148,0.054185509,21.201370,98.021337,0.3070828672,98.569172,7.966225,98.180122,0.1159843799,98.641661,-0.3152298475,-0.00776383191,97.614130,-1.448410493,-0.02072426237,1.201388,0.002875,2601
one_layer_random_072,4.7114107,0.11904337,20.212488,94.169854,0.07415554792,95.827975,8.408573,95.636049,0.03103848759,96.438507,-0.07993654816,-0.004645525324,94.207697,-0.3668798537,-0.01694209222,1.653170,0.002883,2601
one_layer_random_073,2.5978677,0.13398489,18.428156,88.074789,0.09228146316,91.507862,8.002562,90.407198,0.04022123344,92.203022,-0.1084109136,-0.01389009138,87.206406,-0.5007634141,-0.04528710375,1.863223,0.003059,2601
one_layer_random_074,5.8207242,0.13180798,20.200774,94.412307,0.04693369717,96.019605,8.603266,96.420764,0.02006645986,96.675523,-0.05035574202,-0.002449654714,95.230186,-0.2323361347,-0.01104532617,1.966821,0.003832,2601
one_layer_random_075,8.7448789,0.07410171,21.217978,97.751909,0.1378459966,98.381698,8.266789,98.110883,0.05411064033,98.549607,-0.141965221,-0.003712766366,97.520523,-0.6496660454,-0.01073554158,1.711480,0.002583,2601
one_layer_random_076,4.523348,0.070956044,20.832095,96.426871,0.2918089742,97.419003,8.068529,96.731139,0.1138364812,97.566720,-0.3059478151,-0.0134450886,95.700291,-1.400766355,-0.03623245767,1.422922,0.002893,2601
one_layer_random_077,1.5162301,0.055353071,20.966485,97.168653,1.616414899,97.950131,7.892478,97.319877,0.6117357892,98.018816,-1.67838264,-0.06019897086,96.480659,-7.709517924,-0.1580350175,1.009301,0.002765,2601
one_layer_random_078,3.2706,0.1458037,17.760763,86.023368,0.05803850453,90.100924,7.904457,88.981181,0.02588439017,90.750792,-0.07022437629,-0.01036497509,85.254768,-0.326779338,-0.03484352669,1.611597,0.002889,2601
one_layer_random_079,5.7386206,0.063570148,20.997979,97.130202,0.3049595836,97.926054,8.037029,97.365207,0.1174699078,98.036277,-0.3167724964,-0.01128027607,96.540216,-1.45232826,-0.03012049925,1.280882,0.002801,2601
one_layer_random_080,6.3085178,0.14466624,19.803515,93.414158,0.03415765142,95.335583,8.669599,96.126154,0.01498764656,95.942753,-0.03709604736,-0.002008425266,94.822538,-0.17248277,-0.009899815483,1.074782,0.002648,2601
one_layer_random_081,7.7442425,0.14592305,20.658232,96.581140,0.02845664961,97.565934,9.065977,99.364337,0.01251434838,98.138594,-0.02959966844,-0.0004032404676,99.129155,-0.137749687,-0.00530157292,1.249679,0.002893,2601
one_layer_random_082,4.7653939,0.12351236,20.068117,93.733922,0.06655519409,95.523197,8.418510,95.390854,0.02807047577,96.168930,-0.072145394,-0.004435672202,93.874574,-0.3316464353,-0.01657989276,1.749675,0.009733,2601
one_layer_random_083,2.4083479,0.10192318,20.059312,93.470232,0.2115156212,95.301805,8.130635,94.386201,0.08640683109,95.754186,-0.2305899424,-0.0171427701,92.571835,-1.054451005,-0.05133674211,1.319625,0.002915,2601
one_layer_random_084,6.3781902,0.12767863,20.621286,95.816304,0.04717285986,97.012506,8.706285,97.604872,0.02000745702,97.657277,-0.04967743303,-0.001643943258,96.808787,-0.2287580852,-0.008560884043,1.513148,0.002732,2601
one_layer_random_085,1.2097609,0.094912361,20.013908,93.311400,0.502618122,95.178437,8.031552,94.042001,0.2033706862,95.533140,-0.5494647567,-0.04335442051,92.122006,-2.511344235,-0.1234740672,1.524764,0.002813,2601
one_layer_random_086,1.4184808,0.14693963,16.440023,81.237943,0.1216932131,86.684649,7.551484,84.548887,0.05600511019,87.343965,-0.1589426737,-0.03322642063,79.286304,-0.7402253224,-0.1035888451,2.327343,0.004917,2601
one_layer_random_087,7.3947253,0.092982647,21.183980,97.473794,0.09166732257,98.183671,8.467531,98.122465,0.03694599109,98.491994,-0.09468075109,-0.002439372018,97.528316,-0.432720025,-0.008560665332,1.209593,0.002932,2601
one_layer_random_088,2.2652981,0.11187498,19.664013,92.114713,0.1747863384,94.340838,8.128787,93.393892,0.07275843109,94.916135,-0.1940519261,-0.01701096244,91.241126,-0.8888640163,-0.05269545909,1.215505,0.003757,2601
one_layer_random_089,9.202579,0.053751428,21.225997,98.116850,0.2893148205,98.638369,7.968130,98.273441,0.1091663449,98.710113,-0.2966128252,-0.006938305945,97.736875,-1.363021121,-0.01855931838,1.605899,0.002811,2601
one_layer_random_090,6.909101,0.066963386,21.047634,97.250849,0.223122194,98.015341,8.105090,97.522503,0.08650206454,98.144784,-0.231374126,-0.007787670592,96.746797,-1.060082078,-0.02111840668,2.370308,0.004490,2601
one_layer_random_091,1.9182021,0.10331656,19.900549,92.908218,0.2546510863,94.898164,8.097640,93.881913,0.1044185072,95.375200,-0.2797839092,-0.02267909798,91.901113,-1.279618417,-0.0675560055,2.453185,0.002594,2601
one_layer_random_092,9.0437389,0.068650425,21.212115,97.807366,0.1614396199,98.420003,8.194460,98.103616,0.06279999579,98.558481,-0.1661636741,-0.004349735794,97.512542,-0.7610727068,-0.01218023932,1.391136,0.002926,2601
one_layer_random_093,8.4026115,0.081225408,21.238836,97.745140,0.1138796201,98.378426,8.359501,98.199430,0.04518412565,98.592798,-0.1172654366,-0.002930528182,97.635004,-0.5361857941,-0.009081573771,1.612538,0.002758,2601
one_layer_random_094,3.6214116,0.10098612,20.360673,94.539479,0.1461236887,96.071991,8.227612,95.403725,0.05951614139,96.503089,-0.1569586641,-0.009562013483,93.922459,-0.7176761137,-0.02945592222,1.586146,0.005004,2601
one_layer_random_095,4.8151511,0.11352901,20.410581,94.800920,0.08231275476,96.273022,8.409298,96.047307,0.03414470244,96.835526,-0.08800787402,-0.004629198781,94.761594,-0.4032847267,-0.01648805551,1.159735,0.002692,2601
one_layer_random_096,7.7028133,0.090642656,21.221155,97.614724,0.09402233874,98.285135,8.456843,98.219630,0.03778183935,98.572401,-0.0969439767,-0.002381429832,97.657894,-0.4430594858,-0.00824193764,1.911005,0.002767,2601
one_layer_random_097,5.403795,0.086231055,20.836351,96.273638,0.1493080656,97.315049,8.248150,96.797503,0.05959413415,97.572264,-0.1567714709,-0.006735847704,95.779902,-0.7165749345,-0.01977810839,1.569062,0.002729,2601
one_layer_random_098,4.1634957,0.1099474,20.299954,94.369031,0.1024919721,95.958918,8.318179,95.505953,0.04229770509,96.497998,-0.1102706412,-0.006574977931,94.048026,-0.5048876966,-0.02180806448,1.924327,0.002968,2601
one_layer_random_099,4.7368867,0.05791263,21.026958,97.333736,0.4650882979,98.071221,7.960773,97.515509,0.1770854698,98.153953,-0.4818297584,-0.01611661561,96.738978,-2.211866791,-0.04266203218,2.111694,0.002938,2601
